Player_Name,Date,School,Opponent,Type,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,Class
desmond bane,2020-03-11,TCU,Kansas State,CTOURN,L,1,40,7,17,0.412,5,13,0.385,2,4,0.5,0,0,NA,2,7,9,3,2,2,5,0,16,https://www.sports-reference.com/cbb/players/desmond-bane-1/gamelog/2020,Senior
devin vassell,2019-11-06,Florida State,Pitt,REG,L,1,21,6,7,0.857,4,5,0.8,2,2,1,0,0,NA,2,0,2,1,0,0,1,2,14,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-11-10,Florida State,Florida,REG,W,1,34,6,15,0.4,5,12,0.417,1,3,0.333,0,1,0,2,4,6,0,2,1,0,1,13,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-11-15,Florida State,Western Carolina,REG,W,1,33,4,9,0.444,4,6,0.667,0,3,0,2,4,0.5,1,4,5,2,0,1,1,2,10,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-11-20,Florida State,Chattanooga,REG,W,1,26,6,10,0.6,3,5,0.6,3,5,0.6,2,2,1,3,5,8,1,1,2,1,1,17,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-11-23,Florida State,Saint Francis (PA),REG,W,1,17,2,4,0.5,2,4,0.5,0,0,NA,0,0,NA,0,1,1,1,1,0,0,4,4,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-11-25,Florida State,Chicago State,REG,W,1,12,6,7,0.857,5,5,1,1,2,0.5,3,4,0.75,2,0,2,1,3,0,1,0,16,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-11-29,Florida State,Tennessee,REG,W,1,30,2,9,0.222,1,5,0.2,1,4,0.25,8,10,0.8,1,4,5,0,3,0,0,3,13,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-11-30,Florida State,Purdue,REG,W,1,36,4,9,0.444,4,8,0.5,0,1,0,5,6,0.833,2,4,6,1,2,2,1,4,13,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-12-03,Florida State,Indiana,REG,L,1,34,3,7,0.429,0,4,0,3,3,1,1,3,0.333,0,4,4,0,2,0,1,3,10,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-12-08,Florida State,Clemson,REG,W,1,28,6,10,0.6,4,4,1,2,6,0.333,0,2,0,1,8,9,2,1,3,2,1,14,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-12-17,Florida State,North Florida,REG,W,1,20,5,10,0.5,4,7,0.571,1,3,0.333,0,0,NA,1,3,4,3,3,0,0,2,11,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
devin vassell,2019-12-21,Florida State,South Florida,REG,W,1,18,2,7,0.286,1,2,0.5,1,5,0.2,3,4,0.75,0,1,1,2,1,4,0,1,8,https://www.sports-reference.com/cbb/players/devin-vassell-1/gamelog/2020,Sophmore
